user,fecha,location,tweet,columna_traducida,TextBlob,compound
pedrocuesta1961,2019-10-11 22:37:13,España,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
Pitoloco2021,2019-10-11 22:37:02,Santiago de León de Caracas,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Nosotros defendemos la ley de legítima defensa. Que una persona pueda defender su propie…",  vox en    santi abascal in  el hormiguero   quot we defend the law of self defense  that a person can defend their property    ,positive,0.128
Pitoloco2021,2019-10-11 22:37:01,Santiago de León de Caracas,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
pradiel14,2019-10-11 22:37:01,,RT @protestona1: Cuando Santi Abascal dice que está contra el aborto y que lo quitaría de la sanidad pública lo que realmente quiere decir…,     when santi abascal says that he is against abortion and that he would remove it from public health what he really means,positive,0.0
laaargo1,2019-10-11 22:36:48,,"RT @reeichelk: “No entiendo por qué nos llaman homófobos” -Santiago Abascal, 2019
#SantiagoAbascalEH https://t.co/dEM3GKS6VR",  reeichelk  i don   t understand why they call us homophobes  santiago abascal    santiagoabascaleh    t co ,positive,0.0
Antoinedelagare,2019-10-11 22:36:40,,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
Yo_Frasquito,2019-10-11 22:36:15,,"RT @protestona1: Santiago Abascal dice que ha hipotecado toda su vida 🙄🙄🙄 

Toda su pta vida chupando del bote y dice que ha hipotecado su…",     santiago abascal says he has mortgaged all his life  all his life he sucked off the boat and says he has mortgaged his,positive,-0.4588
fathakon5,2019-10-11 22:36:10,,"RT @SusanaJunta: Para #PabloMotos un embarazo de 22 semanas tan solo contiene un cigoto. Aquí os dejo un “cigoto” de 20
semanas... #Santiag…",  susanajunta  for  pablomotos a pregnancy of  weeks only contains a zygote  here you have a  quot zygote quot  of  weeks       santiag    ,positive,0.0
toripollo2014,2019-10-11 22:36:04,Tabarnia,RT @MuyLiberal: La gente ya se ha cansado del discurso único progre y empieza a darse cuenta de que @vox_es no es lo que nos quieren hacer…,  myyliberal  people have already grown tired of the only progressive speech and begin to realize that  vox es is not what they want to do to us    ,negative,-0.4805
CataManyol,2019-10-11 22:36:04,"Barcelona, Tabarnia, Spain +=+","RT @isaacj: Para mí la frase de la noche ha sido:

""No he venido a convencerte sino a representar a los que piensan como yo""

#SantiagoAbas…",  isaacj  for me the phrase of the night was   quot i have not come to convince you but to represent those who think like me quot    santiagoabas    ,positive,0.4367
nfyganid,2019-10-11 22:36:02,LEÓN,"RT @elentirvigo: Santiago Abascal en 'El Hormiguero': estaban más cómodos cuando Vox no podía defenderse.
El líder de Vox le ganó el pulso…",  elentirvigo  santiago abascal in    el hormiguero     they were more comfortable when vox couldn   t defend himself  the vox leader beat him    ,positive,0.5563
Dalia202011,2019-10-11 22:35:59,,"RT @Vox_Molina: 🔴 Esta gran sonrisa demuestra que lo mejor está por llegar‼️ 😉

📣 YA NUESTRA VOZ SE ESCUCHA EN PRIME TIME 📺 🎉👏

#EspañaSiem…",  vox molina   this big smile shows that the best is yet to come    our voice is listened in prime time     espaasiem,positive,0.7717
DomiRMCF,2019-10-11 22:35:55,"Montmeló, España","RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
RatoulniRaul,2019-10-11 22:35:53,,"RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
CapitnTan2,2019-10-11 22:35:41,,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",  agustinrosety  today  santi abascal has been extraordinary  the left wants to take away our freedom of expression  you will never see us    ,positive,0.6369
pool794,2019-10-11 22:35:21,"Granada, España","RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
Aaron70349208,2019-10-11 22:35:16,Entre La Luna Y El Sol,"RT @sanchezcasrejon: Tomaré las medidas oportunas ante el daño ocasionado por @El_Hormiguero.
Pablo Motos, me has defraudado.
Nunca pensé q…",  sanchezcasrejon  i will take appropriate measures for the damage caused by  el hormiguero  pablo motos  you let me down  i never thought that    ,positive,-0.4939
JoseluisValdelv,2019-10-11 22:35:10,S.Lorenzo del Escorial,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
CataManyol,2019-10-11 22:34:51,"Barcelona, Tabarnia, Spain +=+","RT @ManhattanManOne: No he podido ver el programa, pero este corte de @Santi_ABASCAL “Yo donaría  primero para el Amazonas, porque la obra…",  manhattanmanone  i could not see the program  but this cut from  santi abascal i would donate first to the amazon  because the work,positive,-0.2529
FRANCIS_MENEZ,2019-10-11 22:34:17,Madrid,"RT @charomerlos: #SantiagoAbascalEH
Vamos a ver, Pablo motos,  la eutanasia no es aliviar las últimas horas o días de agonía , eso ya exist…",  charomerlos   santiagoabascaleh let   s see  pablo motorcycles  euthanasia is not relieving the last hours or days of agony  that already exists    ,positive,-0.6007
pedregalfreire,2019-10-11 22:34:06,"Madrid, España",@Santi_ABASCAL Santiago respondiste con la sonrisa a la patética entrevista del presentador. Felicidades. #santiagoabascalEH, santi abascal santiago responded with the smile to the pathetic interview of the presenter  congratulations   santiagoabascaleh,negative,0.4019
SergioJerez_cnp,2019-10-11 22:34:00,,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",  agustinrosety  today  santi abascal has been extraordinary  the left wants to take away our freedom of expression  you will never see us    ,positive,0.6369
Espadaparker,2019-10-11 22:33:58,,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…,  igarrigavaz  what if it turns out that after the interview with  santi abascal millions of spaniards have discovered that those of vox are not even,positive,0.0
enriborrego,2019-10-11 22:33:56,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…",  vox es    santi abascal in  el hormiguero   quot i would defend the border of melilla with larger walls if necessary and giving help to,positive,0.6249
CataManyol,2019-10-11 22:33:55,"Barcelona, Tabarnia, Spain +=+",RT @AmargaProgres: ¿Alguien puede explicarme como puede ser posible que la gente de #BoicotElHormiguero que supuestamente boicotearon la en…,  amargaprogres  can anyone explain to me how it can be possible that the people of  boicotelhormiguero who allegedly boycotted the in    ,negative,-0.4019
Mariaairam43,2019-10-11 22:33:49,tabarnia del valles,RT @Brand_Moody: 24.000.000 más de € para crear 120 plazas de MENAS solo en la comunidad de Madrid + gastos médicos pagas y manutención. Qu…,  brand moody      to create  menas places in the community of madrid alone   paid medical expenses and maintenance  wh    ,positive,-0.34
FRANCIS_MENEZ,2019-10-11 22:33:35,Madrid,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
SergioJerez_cnp,2019-10-11 22:33:26,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Yo no tengo ningún miedo a las elecciones. Nuestros votantes son los más leales y muchos…",  vox en    santi abascal in  el hormiguero   quot i have no fear of elections  our voters are the most loyal and many    ,positive,-0.2516
todhino,2019-10-11 22:33:23,"Los Gatos, CA","RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
abelgomez44,2019-10-11 22:33:20,Galicia,"RT @Bluper: 📺📰 | Canarias, Galicia y Cataluña, donde menos se vio a #SantiagoAbascalEH
https://t.co/QnSK0vQPun",  bluper     canary islands  galicia and catalonia  where  santiagoabascaleh was least seen    t co ,negative,0.0
Raul_Cosano,2019-10-11 22:33:19,,RT @El_Hormiguero: Comienza la ronda política de cara a las elecciones del 10 de Noviembre. Seguimos esperando la confirmación de @sanchezc…,  el hormiguero  the political round begins for the november  elections  we are still waiting for confirmation from   sanchezc    ,negative,0.0
cesargavira,2019-10-11 22:33:13,Málaga es bien.,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
nosoypodemita,2019-10-11 22:33:08,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
Guzmn31822254,2019-10-11 22:33:05,,"RT @antena3com: Santiago Abascal (@Santi_ABASCAL) en @el_hormiguero sobre la violencia de género: ""Esta Ley busca la guerra de sexos y la c…",     santiago abascal   santi abascal  in  el hormiguero on gender violence   quot this law seeks the war of the sexes and the,positive,-0.8402
peskadiz,2019-10-11 22:32:55,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
eL_Av1,2019-10-11 22:32:38,,RT @JosManuelPuent5: Pablo Motos debería saber q estadísticamente está más q demostrado q la población inmigrante delinque más proporcional…,     pablo motos should know that it is statistically more proven that the immigrant population commits more proportional,positive,0.0258
vict0r6791,2019-10-11 22:32:15,,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
SergioJerez_cnp,2019-10-11 22:32:08,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""En Vistalegre apelé sobre todo a la reconciliación nacional. No puede venir nadie a dict…",  vox en    santi abascal in  el hormiguero   quot in vistalegre i appealed above all to national reconciliation  no one can come to dict    ,positive,-0.296
thinkingoutlucy,2019-10-11 22:31:59,see u in hell,"RT @reeichelk: “No entiendo por qué nos llaman homófobos” -Santiago Abascal, 2019
#SantiagoAbascalEH https://t.co/dEM3GKS6VR",  reeichelk  i don   t understand why they call us homophobes  santiago abascal    santiagoabascaleh    t co ,positive,0.0
BonCriteri,2019-10-11 22:31:59,"Bcn, Cataluña","RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
quela68,2019-10-11 22:31:56,,"RT @charomerlos: #SantiagoAbascalEH
Vamos a ver, Pablo motos,  la eutanasia no es aliviar las últimas horas o días de agonía , eso ya exist…",  charomerlos   santiagoabascaleh let   s see  pablo motorcycles  euthanasia is not relieving the last hours or days of agony  that already exists    ,positive,-0.6007
SergioJerez_cnp,2019-10-11 22:31:52,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""El otro día hablamos de la emergencia social que viven los españoles: la carestía de la…",  vox es    santi abascal in  el hormiguero   quot the other day we talked about the social emergency that the spaniards live  the famine of the,positive,-0.3818
26__Fate__01,2019-10-11 22:31:51,... ,RT @El_Hormiguero: Comienza la ronda política de cara a las elecciones del 10 de Noviembre. Seguimos esperando la confirmación de @sanchezc…,  el hormiguero  the political round begins for the november  elections  we are still waiting for confirmation from   sanchezc    ,negative,0.0
acostela,2019-10-11 22:31:46,Galicia ao lonxe dende Alacant,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
AlexJU_SA_POL,2019-10-11 22:31:45,,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",  agustinrosety  today  santi abascal has been extraordinary  the left wants to take away our freedom of expression  you will never see us    ,positive,0.6369
Sergio_Oroza,2019-10-11 22:31:43,,"RT @eledhmel: .@Santi_ABASCAL: ""Estoy en contra de que el aborto sea una práctica eugenésica y anticonceptiva. Es acabar con una vida human…",  eledhmel     santi abascal   quot i am against abortion being a eugenic and contraceptive practice  it is ending a human life    ,positive,0.0
pedrocuesta1961,2019-10-11 22:31:42,España,"RT @Igarrigavaz: Con estos datos de audiencia podéis seguir con vuestro #BoicotAlHormiguero 😂 de #SantiagoAbascalEH 👇

¡Tercer programa más…",  igarrigavaz  with this audience data you can continue with your  boicotalhormiguero  from  santiagoabascaleh  third program more    ,positive,0.0
jorgenietorodri,2019-10-11 22:31:30,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…",  vox en    santi abascal in  el hormiguero   quot i would order the arrest of torra  the suspension of the autonomy of catalonia  close  and    ,negative,-0.34
Espadaparker,2019-10-11 22:31:18,,"RT @Igarrigavaz: Con estos datos de audiencia podéis seguir con vuestro #BoicotAlHormiguero 😂 de #SantiagoAbascalEH 👇

¡Tercer programa más…",  igarrigavaz  with this audience data you can continue with your  boicotalhormiguero  from  santiagoabascaleh  third program more    ,positive,0.0
SergioJerez_cnp,2019-10-11 22:31:14,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
anlanfer,2019-10-11 22:31:12,"Valencia, España","RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
AlexJU_SA_POL,2019-10-11 22:31:09,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Yo no tengo ningún miedo a las elecciones. Nuestros votantes son los más leales y muchos…",  vox en    santi abascal in  el hormiguero   quot i have no fear of elections  our voters are the most loyal and many    ,positive,-0.2516
SergioJerez_cnp,2019-10-11 22:31:06,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…",  vox en    santi abascal in  el hormiguero   quot how will it bother me that two gay men kiss in the street  no way  quot      ,positive,-0.2023
Sinem32001384,2019-10-11 22:31:02,,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…",  casoaislado es  strong words of santiago abascal  president of  vox es  during his speech at el hormiguero    santiagoab    ,positive,0.5106
ddia7940,2019-10-11 22:30:52,,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…",  casoaislado es  strong words of santiago abascal  president of  vox es  during his speech at el hormiguero    santiagoab    ,positive,0.5106
AlexJU_SA_POL,2019-10-11 22:30:31,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Tenemos que ser conscientes de la importancia del producto español"".

 📢 #SantiagoAbasca…",  vox es    santi abascal in  el hormiguero   quot we have to be aware of the importance of the spanish product quot      santiagoabasca    ,positive,0.3612
cafemac170657,2019-10-11 22:30:28,Santander.  España,"RT @Igarrigavaz: Con estos datos de audiencia podéis seguir con vuestro #BoicotAlHormiguero 😂 de #SantiagoAbascalEH 👇

¡Tercer programa más…",  igarrigavaz  with this audience data you can continue with your  boicotalhormiguero  from  santiagoabascaleh  third program more    ,positive,0.0
MarFur4,2019-10-11 22:30:23,Caba.Argentina,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
mario56781990,2019-10-11 22:30:15,,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
MarCalatayud19,2019-10-11 22:30:03,,"RT @biitchhqueen: Santiago: yo creo que es preferible que un hijo tenga una madre y un padre, pero no soy homofóbico
#SantiagoAbascalEH htt…",  biitchhqueen  santiago  i think it is preferable for a son to have a mother and a father  but i am not homophobic  santiagoabascaleh htt,positive,0.0
JDeLaFuente7,2019-10-11 22:30:02,URSS,RT @ToniSantaella1: Abascal ha dicho que es comunista en el hormiguero #SantiagoAbascalEH https://t.co/dhs62zLEMh,     abascal has said that he is a communist in the anthill  santiagoabascaleh    t co ,positive,0.0
AlexJU_SA_POL,2019-10-11 22:29:51,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""El otro día hablamos de la emergencia social que viven los españoles: la carestía de la…",  vox es    santi abascal in  el hormiguero   quot the other day we talked about the social emergency that the spaniards live  the famine of the,positive,-0.3818
JACSVALDEMORO,2019-10-11 22:29:49,,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
edsanin,2019-10-11 22:29:37,"Pontevedra, Spain","RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
AlexJU_SA_POL,2019-10-11 22:29:31,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí, he toreado pero sin muerte. Y se me secó la boca más que en ésta entrevista"".

 📢 #S…",  vox en    santi abascal in  el hormiguero   quot yes  i have fought but not died  and my mouth dried more than in this interview  quot     s    ,positive,0.6232
Tidirium_Next,2019-10-11 22:28:46,"Madrid, España","RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
piltrafilla67,2019-10-11 22:28:22,,"RT @charomerlos: #SantiagoAbascalEH
Vamos a ver, Pablo motos,  la eutanasia no es aliviar las últimas horas o días de agonía , eso ya exist…",  charomerlos   santiagoabascaleh let   s see  pablo motorcycles  euthanasia is not relieving the last hours or days of agony  that already exists    ,positive,-0.6007
amicalupus,2019-10-11 22:28:12,España,"RT @JuanfraEscudero: 🗣Abascal en la dura entrevista con Pablo Motos no ha dudado sobre la aberrante Ley de Violencia de Género.

VOX son lo…",  juanfraescudero  basabascal in the hard interview with pablo motos has not doubted the aberrant gender violence law  vox are what    ,negative,-0.5699
adelantevox28A,2019-10-11 22:28:02,,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
VayaShowJavi,2019-10-11 22:27:20,"Sevilla, España","RT @Holaqut80980114: #SantiagoAbascalEH

Abascal: Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siem…",      santiagoabascaleh abascal  if there is a child that nobody wants and wants to adopt a gay couple  well  but always    ,positive,0.2263
viruspack,2019-10-11 22:27:07,valencia,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…",  agustinrosety  nobody has had an interview in the anthill like they did today to  santi abascal and it has come out more than    ,positive,0.3612
NattR_19,2019-10-11 22:26:57,,RT @protestona1: Cuando Santi Abascal dice que está contra el aborto y que lo quitaría de la sanidad pública lo que realmente quiere decir…,     when santi abascal says that he is against abortion and that he would remove it from public health what he really means,positive,0.0
VoxVotare,2019-10-11 22:26:54,,RT @javierp67496492: @puigmelont @vox_es Es y debe ser nuestro presidente de España #SantiagoAbascal #SantiagoAbascalEH 🇪🇸🇪🇸🇪🇸 https://t.co…,      puigmelont  vox es it is and should be our president of spain  santiagoabascal  santiagoabascaleh      t co,positive,0.0
anicartago,2019-10-11 22:26:51,Murcia,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""En Vistalegre apelé sobre todo a la reconciliación nacional. No puede venir nadie a dict…",  vox en    santi abascal in  el hormiguero   quot in vistalegre i appealed above all to national reconciliation  no one can come to dict    ,positive,-0.296
Leximperio,2019-10-11 22:26:48,,"RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…",     pablo motos  unwittingly  is making abascal the best possible campaign making him the toughest interview he has    ,positive,0.5994
piculiman,2019-10-11 22:26:34,,"RT @Igarrigavaz: Con estos datos de audiencia podéis seguir con vuestro #BoicotAlHormiguero 😂 de #SantiagoAbascalEH 👇

¡Tercer programa más…",  igarrigavaz  with this audience data you can continue with your  boicotalhormiguero  from  santiagoabascaleh  third program more    ,positive,0.0
saberuts,2019-10-11 22:26:30,,"RT @eljueves: Te explicamos lo que ha pasado de verdad con Abascal en El Hormiguero. #SantiagoAbascalEH 
Por @TrickyTrapper https://t.co/QX…",  eljueves  we explain what really happened to abascal in el hormiguero   santiagoabascaleh by  trickytrapper    t co qx,positive,0.0
IvanDiablo9,2019-10-11 22:26:29,,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
miguel000009,2019-10-11 22:26:29,,"RT @eljueves: Te explicamos lo que ha pasado de verdad con Abascal en El Hormiguero. #SantiagoAbascalEH 
Por @TrickyTrapper https://t.co/QX…",  eljueves  we explain what really happened to abascal in el hormiguero   santiagoabascaleh by  trickytrapper    t co qx,positive,0.0
Jelu_alc,2019-10-11 22:26:26,Alicante,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…,  igarrigavaz  what if it turns out that after the interview with  santi abascal millions of spaniards have discovered that those of vox are not even,positive,0.0
Ellolgamer123,2019-10-11 22:25:58,"Galicia, España","RT @eljueves: Te explicamos lo que ha pasado de verdad con Abascal en El Hormiguero. #SantiagoAbascalEH 
Por @TrickyTrapper https://t.co/QX…",  eljueves  we explain what really happened to abascal in el hormiguero   santiagoabascaleh by  trickytrapper    t co qx,positive,0.0
alpuji96,2019-10-11 22:25:15,Huelva,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
Directioneruth,2019-10-11 22:25:12,,"RT @IsaacParejo: Santiago Abascal le daría a una pareja homosexual un niño que no quiere adoptar nadie,  qué considerado xD #SantiagoAbasca…",  isaacparejo  santiago abascal would give a homosexual couple a child who does not want to adopt anyone  what is considered xd   santiagoabasca    ,positive,0.4696
DamianMorey,2019-10-11 22:25:03,Palma de Mallorca,"RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
ddia7940,2019-10-11 22:24:51,,"RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
Tidirium_Next,2019-10-11 22:24:38,"Madrid, España",RT @protestona1: Cuando Santi Abascal dice que está contra el aborto y que lo quitaría de la sanidad pública lo que realmente quiere decir…,     when santi abascal says that he is against abortion and that he would remove it from public health what he really means,positive,0.0
amicalupus,2019-10-11 22:24:26,España,"RT @charomerlos: #SantiagoAbascalEH
Vamos a ver, Pablo motos,  la eutanasia no es aliviar las últimas horas o días de agonía , eso ya exist…",  charomerlos   santiagoabascaleh let   s see  pablo motorcycles  euthanasia is not relieving the last hours or days of agony  that already exists    ,positive,-0.6007
HeliosFili,2019-10-11 22:24:10,,RT @MuyLiberal: #SantiagoAbascalEH: “Los progres no pueden venir a dictarnos lo que tenemos que pensar” https://t.co/EoDJ4JxE5a,  muyliberal   santiagoabascaleh  progressives cannot come to tell us what we have to think    t co ,positive,0.0
MosqueteroVa,2019-10-11 22:23:54,España,"RT @sanchezcasrejon: Tomaré las medidas oportunas ante el daño ocasionado por @El_Hormiguero.
Pablo Motos, me has defraudado.
Nunca pensé q…",  sanchezcasrejon  i will take appropriate measures for the damage caused by  el hormiguero  pablo motos  you let me down  i never thought that    ,positive,-0.4939
MyriamZenkiu,2019-10-11 22:23:46,,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…,  igarrigavaz  what if it turns out that after the interview with  santi abascal millions of spaniards have discovered that those of vox are not even,positive,0.0
lmandaeggs,2019-10-11 22:23:31,,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
Dibuworld,2019-10-11 22:23:20,Somewhere over the rainbow,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
