user,fecha,location,tweet,columna_traducida,TextBlob,compound
rrafaroman,2019-10-16 02:46:21,"Altafulla, Catalunya","RT @PODER_T: ""Lo fundamental es la política útil. Hay que llegar a acuerdos con quienes no piensan igual que tú. Lo que he aprendido en est…",  poder t   quot the fundamental thing is the useful policy  we must reach agreements with those who do not think like you  what i have learned in this,positive,0.457
joseluisescal,2019-10-16 02:43:35,"RIPOLLET, Catalunya ","RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
vinogadsden,2019-10-16 02:42:31,Occidente,RT @_esther_sanz: ¿Le han preguntado en #ErrejonEH cuántos trabajos en la empresa privada ha tenido?,   esther sanz  have you been asked in  errejoneh how many jobs in the private company have you had ,positive,0.0
Kardia_qnk,2019-10-16 02:41:00,"Carreteria, 6 - Cuenca","RT @MariaJamardoC: ""En Venezuela algunas libertades se respetan porque la oposición da ruedas de prensa y eso en las dictaduras no pasa. Pe…",  mariajamardoc   quot in venezuela some freedoms are respected because the opposition gives press conferences and that in dictatorships does not happen  pe    ,positive,0.6486
mimito1313,2019-10-16 02:40:44,EUROPEDO,"RT @FcoSerrato: ""Venezuela no es una dictadura pq hay ruedas de prensa"", Íñigo Errejón en #ErrejonEH",  fcoserrato   quot venezuela is not a dictatorship because there are press conferences quot   igo errejn in  errejoneh,positive,0.0
kalamdraka,2019-10-16 02:40:14,,"RT @merindades: #ErrejonEH le preguntó Motos a Errejón por los novillos de la Uni de Málaga bien ""pagaos"" y por lo bien que están en Venezu…",  merindades   errejoneh asked motos errejn for the steers of the uni de mlaga well  quot pay quot  and how good they are in venezu    ,positive,0.5574
kalamdraka,2019-10-16 02:40:01,,"RT @LuzMagre: #ErrejonEH ""Probé los porros, como todo el mundo en el parque con los colegas"" ehm... como todo el mundo no... 🙄",  luzmagre   errejoneh  quot i tried the joints  like everyone else in the park with colleagues quot  ehm     like everybody else     ,positive,0.6124
Cobre_hombre,2019-10-16 02:39:53,Justamente de aquí  »» { · },RT @BenatCe: #ErrejonEH Iñigo deja de contarme esa mierda de las pensiones y cuentame lo de Venezuela y si te bañaste en la piscina de Pabl…,  benatce   errejoneh iigo stop telling me that shit about pensions and tell me about venezuela and if you bathed in the pool of pabl    ,negative,-0.7003
Cobre_hombre,2019-10-16 02:39:22,Justamente de aquí  »» { · },"RT @opogelas: #ErrejonEH 
-¿Te parece que Maduro es un dictador?
- Bueno, algunas libertades se respetan.

Agarraos...",  opogelas   errejoneh   do you think maduro is a dictator    well  some freedoms are respected  hold on    ,positive,0.7506
mm_conchi,2019-10-16 02:39:16,Planeta Tierra,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
Cobre_hombre,2019-10-16 02:39:06,Justamente de aquí  »» { · },RT @camba_pablo: ¿Le han preguntado a #ErrejonEH si es comunista? https://t.co/RJZiYVGuDx,  camba pablo  have you asked  errejoneh if you are a communist     t co rjziyvgudx,positive,0.0
dnr2esp,2019-10-16 02:38:57,,"RT @NroCaesar: @ierrejon No digas nada, solo retuitea. #ErrejonEH #tsumamidemocratic #SpainIsAFascistState https://t.co/kbDJJvpE5u",  nrocaesar   ierrejon don   t say anything  just retweet   errejoneh  tsumamidemocratic  spainisafasciststate    t co ,positive,0.0
MDonbis,2019-10-16 02:33:59,"La Meca, Reino de Arabia Saudi","RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
AsimovDoctor,2019-10-16 02:32:59,,RT @_esther_sanz: ¿Le han preguntado en #ErrejonEH cuántos trabajos en la empresa privada ha tenido?,   esther sanz  have you been asked in  errejoneh how many jobs in the private company have you had ,positive,0.0
AsSoiYo1,2019-10-16 02:27:56,,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
helenadetroya72,2019-10-16 02:26:01,Spain,RT @En_to_tu_cara: #ErrejonEH Pablo Motos otro falso comunista q tiene varios millones en la cuenta. Riendole las gracias y chascarrillos a…,  en to tu cara   errejoneh pablo motos another false communist who has several million in the account  laughing thanks and clicks to    ,negative,0.7269
helenadetroya72,2019-10-16 02:25:17,Spain,RT @vmanpg: Dice #ErrejonEH que no hay porqué llevar a cabo el artículo #155YA porque no hay necesidad. Acabo de ver imágenes de #Barcelona…,  vmanpg   errejoneh says that there is no reason to carry out article    because there is no need  i just saw images of   barcelona    ,positive,-0.5267
helenadetroya72,2019-10-16 02:24:36,Spain,RT @sunsetgijon: Siempre me quedaré con la duda de que justificación habrá dado Pablo Motos en @El_Hormiguero esta noche para entrevistar a…,  sunsetgijon  i will always have the doubt that justification will have been given by pablo motos in  el hormiguero tonight to interview,positive,-0.3612
Cobre_hombre,2019-10-16 02:24:35,Justamente de aquí  »» { · },"RT @javid_81_: Acabo de poner el Hormiguero, por error, y veo que está Errejón y están riéndose y la gente aplaudiendo 😯😯 Igualito que con…",   javid    i just put the anthill  by mistake  and i see that errejn is and they are laughing and people clapping  just like with,positive,0.5106
helenadetroya72,2019-10-16 02:24:28,Spain,RT @adriandiazeug: Su modelo laboral y económico es sencillamente una utopía. Ha quedado demostrado. #ErrejonEH,  adriandiazeug  its labor and economic model is simply a utopia  it has been proven   errejoneh,positive,0.0
Insistir,2019-10-16 02:24:21,,"RT @SeixoDani: Carmena y su modelo de ""izquierda"" #ErrejónEH https://t.co/Sgbwt2SuiQ",  seixodani  carmena and his  quot left quot  model   errejneh    t co ,positive,0.0
helenadetroya72,2019-10-16 02:24:06,Spain,RT @LuzMagre: En el programa de hoy de @El_Hormiguero no fue necesario una justificación de por qué iban a entrevistar a un candidato a la…,  luzmagre  in today   s  el hormiguero program  no justification was needed as to why they were going to interview a candidate for,positive,-0.296
helenadetroya72,2019-10-16 02:24:01,Spain,"RT @merindades: #ErrejonEH le preguntó Motos a Errejón por los novillos de la Uni de Málaga bien ""pagaos"" y por lo bien que están en Venezu…",  merindades   errejoneh asked motos errejn for the steers of the uni de mlaga well  quot pay quot  and how good they are in venezu    ,positive,0.5574
helenadetroya72,2019-10-16 02:23:56,Spain,"RT @LuzMagre: #ErrejonEH ""Probé los porros, como todo el mundo en el parque con los colegas"" ehm... como todo el mundo no... 🙄",  luzmagre   errejoneh  quot i tried the joints  like everyone else in the park with colleagues quot  ehm     like everybody else     ,positive,0.6124
helenadetroya72,2019-10-16 02:23:51,Spain,"RT @AlfonsoAznar: ¿Le ha preguntado Motos a @ierrejon si ha trabajado alguna vez fuera de un sueldo público, igual que hizo con Abascal? ¿V…",  alfonsoaznar  has motos asked  ierrejon if he has ever worked outside a public salary  just like he did with abascal  v,positive,0.3612
Izan47903231,2019-10-16 02:23:32,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
Izan47903231,2019-10-16 02:23:23,,"RT @Gistasalagon: #ErrejonEH No voy a decirle a Pablo Motos como hacer su programa, porque es suyo, pero estaría bien que hablase de todos…",  gistasalagon   errejoneh i am not going to tell pablo motos how to do his program  because it is his  but it would be nice to talk about everyone    ,positive,0.5719
helenadetroya72,2019-10-16 02:23:22,Spain,"RT @pepinoilbreve: Y el niño repelente Errejon diciendo directamente que no sabe ni cuantos son en el partido, que ya si eso se contarán en…",  pepinoilbreve  and the errejon repellent child saying directly that he doesn   t know how many they are in the game  that if that will be counted in,negative,0.0
helenadetroya72,2019-10-16 02:23:01,Spain,RT @pablocast13: Dice Errejón que siempre va a los plenos de la Asamblea de Madrid. Aquí le vemos trabajando por todos los madrileños. #Err…,     errejn says that he always goes to the plenary sessions of the madrid assembly  here we see him working for all of madrid    err    ,positive,0.0
Izan47903231,2019-10-16 02:22:53,,RT @pensador_esp: ¿Alguien más está percibiendo la diferencia de actitudes en @El_Hormiguero del señor entrevistador con @ierrejon respecto…,  pensador esp  is anyone else perceiving the difference in attitudes in  el hormiguero of the interviewer with  ierrejon respect    ,positive,0.4767
Izan47903231,2019-10-16 02:22:23,,RT @LuisMD1799: ¿Soy el único que tiene la sensación de que ni el propio Errejón se cree lo que él mismo dice? #ErrejonEH,     am i the only one who has the feeling that not even errejn himself believes what he says   errejoneh,positive,0.128
Izan47903231,2019-10-16 02:22:13,,RT @Javi_alm: Hoy parece que a Pablo Motos no le toca justificar el llevar al programa a un comunista lleno de odio como tantos otros. #Err…,  javi alm  today it seems that pablo motos does not have to justify bringing a hateful communist to the program like so many others    err    ,positive,-0.1779
Izan47903231,2019-10-16 02:22:02,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Cobre_hombre,2019-10-16 02:21:55,Justamente de aquí  »» { · },"RT @super_tupper: — ¿Nicolás Maduro te parece un dictador o no?
— No. Me parece que Venezuela es un desastre.
Debe de ser que está haciendo…",  super tupper    does nicols maduro seem like a dictator or not    no  it seems to me that venezuela is a disaster  it must be what he is doing    ,positive,0.4919
helenadetroya72,2019-10-16 02:21:53,Spain,"RT @MariaJamardoC: ""En Venezuela algunas libertades se respetan porque la oposición da ruedas de prensa y eso en las dictaduras no pasa. Pe…",  mariajamardoc   quot in venezuela some freedoms are respected because the opposition gives press conferences and that in dictatorships does not happen  pe    ,positive,0.6486
helenadetroya72,2019-10-16 02:21:48,Spain,"RT @opogelas: #ErrejonEH 
-¿Te parece que Maduro es un dictador?
- Bueno, algunas libertades se respetan.

Agarraos...",  opogelas   errejoneh   do you think maduro is a dictator    well  some freedoms are respected  hold on    ,positive,0.7506
Izan47903231,2019-10-16 02:21:37,,"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
helenadetroya72,2019-10-16 02:21:35,Spain,"RT @DCR_1985: Los Simpson lo volvieron hacer, Errejon en la piscina de Pablo Iglesias #ErrejonEH https://t.co/JcVt0norNL",   dcr   the simpsons did it again  errejon in the pool of pablo iglesias  errejoneh    t co ,positive,0.0
r_rengifo_c,2019-10-16 02:21:31,,"RT @MariaJamardoC: ""Fumé porros de chaval, como todo el mundo. Pero yo soy más de salado que de dulce"", Errejón dixit. Pues como todo el mu…",  mariajamardoc   quot i smoked kid   s porros  like everyone else  but i   m more salty than sweet  quot  errejn dixit  well  like all the mu    ,positive,0.901
helenadetroya72,2019-10-16 02:21:28,Spain,"RT @em_martinez7: No, Errejón no, la derecha no se ha apropiado de la idea de España, sois la izquierda los que una y otra vez renegáis de…",   em   no  errejn no  the right has not appropriated the idea of spain  it is the left that you again and again deny,positive,-0.7003
helenadetroya72,2019-10-16 02:21:22,Spain,RT @_esther_sanz: ¿Le han preguntado en #ErrejonEH cuántos trabajos en la empresa privada ha tenido?,   esther sanz  have you been asked in  errejoneh how many jobs in the private company have you had ,positive,0.0
helenadetroya72,2019-10-16 02:21:15,Spain,RT @camba_pablo: ¿Le han preguntado a #ErrejonEH si es comunista? https://t.co/RJZiYVGuDx,  camba pablo  have you asked  errejoneh if you are a communist     t co rjziyvgudx,positive,0.0
Izan47903231,2019-10-16 02:21:08,,"RT @vargasotero: #ErrejónEH Pablo, preguntale por que cobraba de la universidad y no iba y no aparecia ni por alli. Igual que le preguntast…",  vargasotero    errejneh pablo  ask him why he charged from the university and did not go and did not appear there  just as you asked    ,positive,-0.2023
Ervigio1Ervigio,2019-10-16 02:20:53,,"RT @NroCaesar: @ierrejon No digas nada, solo retuitea. #ErrejonEH #tsumamidemocratic #SpainIsAFascistState https://t.co/kbDJJvpE5u",  nrocaesar   ierrejon don   t say anything  just retweet   errejoneh  tsumamidemocratic  spainisafasciststate    t co ,positive,0.0
helenadetroya72,2019-10-16 02:20:44,Spain,"RT @Nomaguanto: ¿Habéis visto a Motos preguntar a Errejón si es chavista nada más empezar la entrevista?
Yo tampoco.
#ErrejonEH",  nomaguanto  have you seen motos ask errejn if it   s chavista right after the interview  me neither   errejoneh,positive,0.0
helenadetroya72,2019-10-16 02:20:38,Spain,"RT @agvalledor1: Pues nada, que se acabó el hormiguero #ErrejonEH y se le olvidó a Motos preguntarle por su beca. Y termina diciendo que se…",     well  nothing  that the anthill  errejoneh is over and motos forgot to ask about his scholarship  and he ends up saying that he,positive,0.2732
helenadetroya72,2019-10-16 02:20:15,Spain,"RT @Gistasalagon: #ErrejonEH No voy a decirle a Pablo Motos como hacer su programa, porque es suyo, pero estaría bien que hablase de todos…",  gistasalagon   errejoneh i am not going to tell pablo motos how to do his program  because it is his  but it would be nice to talk about everyone    ,positive,0.5719
helenadetroya72,2019-10-16 02:20:02,Spain,"RT @Tonyfish78: ¿Recordáis que a Abascal Pablo Motos le preguntara por economía? #ErrejonEH

Pues eso...",     remember that abascal pablo motos was asked about economics   errejoneh well  that    ,positive,0.2732
helenadetroya72,2019-10-16 02:19:55,Spain,RT @pensador_esp: ¿Alguien más está percibiendo la diferencia de actitudes en @El_Hormiguero del señor entrevistador con @ierrejon respecto…,  pensador esp  is anyone else perceiving the difference in attitudes in  el hormiguero of the interviewer with  ierrejon respect    ,positive,0.4767
helenadetroya72,2019-10-16 02:19:50,Spain,"RT @vargasotero: #ErrejónEH Pablo, preguntale por que cobraba de la universidad y no iba y no aparecia ni por alli. Igual que le preguntast…",  vargasotero    errejneh pablo  ask him why he charged from the university and did not go and did not appear there  just as you asked    ,positive,-0.2023
helenadetroya72,2019-10-16 02:19:41,Spain,RT @Javi_alm: Hoy parece que a Pablo Motos no le toca justificar el llevar al programa a un comunista lleno de odio como tantos otros. #Err…,  javi alm  today it seems that pablo motos does not have to justify bringing a hateful communist to the program like so many others    err    ,positive,-0.1779
helenadetroya72,2019-10-16 02:19:34,Spain,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
helenadetroya72,2019-10-16 02:19:27,Spain,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
helenadetroya72,2019-10-16 02:19:09,Spain,"RT @MariaJamardoC: ""Fumé porros de chaval, como todo el mundo. Pero yo soy más de salado que de dulce"", Errejón dixit. Pues como todo el mu…",  mariajamardoc   quot i smoked kid   s porros  like everyone else  but i   m more salty than sweet  quot  errejn dixit  well  like all the mu    ,positive,0.901
JorgeManceboLpe,2019-10-16 02:18:18,"Barcelona, España","RT @SergiLom03: Pablo Motos no le ha preguntado a su ""excelentísimo invitado"" por esto en #ErrejonEH, y ni os molestéis en que se lo pregun…",     pablo motos has not asked his  quot excellent guest quot  about this in  errejoneh  and do not bother to ask him    ,positive,0.6943
Insistir,2019-10-16 02:17:27,,"RT @pepinoilbreve: Y el niño repelente Errejon diciendo directamente que no sabe ni cuantos son en el partido, que ya si eso se contarán en…",  pepinoilbreve  and the errejon repellent child saying directly that he doesn   t know how many they are in the game  that if that will be counted in,negative,0.0
VincentVega45,2019-10-16 02:16:35,Madrid,RT @robertoherreros: La automatización puede provocar que en unos años un robot o incluso Íñigo Errejón presente ‘El hormiguero’. #ErrejónEH,  robertoherreros  automation can cause a robot or even igo errejn to present    el hormiguero    in a few years    errejneh,negative,0.0
PakoTNT,2019-10-16 02:16:23,"Tabarnia, Spain","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Cobre_hombre,2019-10-16 02:16:16,Justamente de aquí  »» { · },"RT @Nomaguanto: ¿Habéis visto a Motos preguntar a Errejón si es chavista nada más empezar la entrevista?
Yo tampoco.
#ErrejonEH",  nomaguanto  have you seen motos ask errejn if it   s chavista right after the interview  me neither   errejoneh,positive,0.0
AdiarioCL,2019-10-16 02:15:43,,"RT @MasPais_Es: 🎥Necesitamos política útil, aquella que es capaz de llegar a acuerdos, incluso con la gente que no piensa exactamente igual…",  maspais es  we need useful policy  one that is able to reach agreements  even with people who don   t think exactly the same    ,positive,0.6249
PakoTNT,2019-10-16 02:15:40,"Tabarnia, Spain","RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
Maranjus,2019-10-16 02:14:40,,RT @BenatCe: #ErrejonEH Iñigo deja de contarme esa mierda de las pensiones y cuentame lo de Venezuela y si te bañaste en la piscina de Pabl…,  benatce   errejoneh iigo stop telling me that shit about pensions and tell me about venezuela and if you bathed in the pool of pabl    ,negative,-0.7003
AlvarezElena547,2019-10-16 02:13:30,"Cuenca, Ecuador","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Carmelo_Garzzia,2019-10-16 02:13:17,El Puerto de Santa María,"RT @Nomaguanto: ¿Habéis visto a Motos preguntar a Errejón si es chavista nada más empezar la entrevista?
Yo tampoco.
#ErrejonEH",  nomaguanto  have you seen motos ask errejn if it   s chavista right after the interview  me neither   errejoneh,positive,0.0
Maranjus,2019-10-16 02:13:12,,"RT @pepinoilbreve: Y el niño repelente Errejon diciendo directamente que no sabe ni cuantos son en el partido, que ya si eso se contarán en…",  pepinoilbreve  and the errejon repellent child saying directly that he doesn   t know how many they are in the game  that if that will be counted in,negative,0.0
Maranjus,2019-10-16 02:13:02,,RT @Ivan_Pietri: El vídeo que Íñigo Errejón no quiere que veas #ErrejónEH #torradimissio #lamejeques  #tsunamidemocractic #SpainlsAFascistS…,  ivan pietri  the video that igo errejn doesn   t want you to see   errejneh  torradimissio  lamejeques  tsunamidemocractic   spainlsafascists,positive,0.0772
LuzMagre,2019-10-16 02:12:45,,"RT @opogelas: #ErrejonEH 
-¿Te parece que Maduro es un dictador?
- Bueno, algunas libertades se respetan.

Agarraos...",  opogelas   errejoneh   do you think maduro is a dictator    well  some freedoms are respected  hold on    ,positive,0.7506
Cobre_hombre,2019-10-16 02:12:45,Justamente de aquí  »» { · },"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
Cobre_hombre,2019-10-16 02:12:19,Justamente de aquí  »» { · },RT @Javi_alm: Hoy parece que a Pablo Motos no le toca justificar el llevar al programa a un comunista lleno de odio como tantos otros. #Err…,  javi alm  today it seems that pablo motos does not have to justify bringing a hateful communist to the program like so many others    err    ,positive,-0.1779
Cobre_hombre,2019-10-16 02:11:59,Justamente de aquí  »» { · },"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Maranjus,2019-10-16 02:11:45,,"RT @heavyindignado: - ""Trabajando como chinos, lo digo con todo el respeto""
- ""Invertir en educación lo que Rumanía, lo digo con todo el re…",  heavyindignado     quot working as chinese  i say it with all due respect quot     quot invest in education what romania  i say with all the re    ,negative,0.4767
Cobre_hombre,2019-10-16 02:11:39,Justamente de aquí  »» { · },"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
Cobre_hombre,2019-10-16 02:11:24,Justamente de aquí  »» { · },"RT @vargasotero: #ErrejónEH Pablo, preguntale por que cobraba de la universidad y no iba y no aparecia ni por alli. Igual que le preguntast…",  vargasotero    errejneh pablo  ask him why he charged from the university and did not go and did not appear there  just as you asked    ,positive,-0.2023
Maranjus,2019-10-16 02:09:54,,"RT @SergiLom03: Pablo Motos no le ha preguntado a su ""excelentísimo invitado"" por esto en #ErrejonEH, y ni os molestéis en que se lo pregun…",     pablo motos has not asked his  quot excellent guest quot  about this in  errejoneh  and do not bother to ask him    ,positive,0.6943
LuzMagre,2019-10-16 02:09:09,,¿Cómo es posible que Errejón todavía diga que Maduro no es un dictador?  #ErrejonEH,how is it possible that errejn still says that maduro is not a dictator   errejoneh,positive,0.0
Insistir,2019-10-16 02:09:02,,"RT @Susamj: Me vuelve a dar vergüenza ajena este hombre, otra vez saca a Carmena cuando ya no sabe que decir, ahí te quedas majo, no te sop…",  susamj  i am embarrassed again by this man  he again takes carmena out when he doesn   t know what to say  there you stay nice  i don   t blow you,positive,0.0772
Maranjus,2019-10-16 02:08:56,,"RT @caroladepo: Madre mía. Como para gobernar un país.
Si parece salido de un patio de colegio. 
Como mucho delegado de clase #errejoneh ht…",  caroladepo  my mother  as if to rule a country  if it seems out of a schoolyard  as much delegate class  errejoneh ht    ,positive,0.0
Insistir,2019-10-16 02:08:50,,RT @LuisMD1799: ¿Soy el único que tiene la sensación de que ni el propio Errejón se cree lo que él mismo dice? #ErrejonEH,     am i the only one who has the feeling that not even errejn himself believes what he says   errejoneh,positive,0.128
Maranjus,2019-10-16 02:08:26,,"RT @Tonyfish78: ¿Recordáis que a Abascal Pablo Motos le preguntara por economía? #ErrejonEH

Pues eso...",     remember that abascal pablo motos was asked about economics   errejoneh well  that    ,positive,0.2732
Maranjus,2019-10-16 02:08:01,,"RT @NunezHuesca: -Yo cobro 2.400€ y el resto lo dono.
-¿A quién?
-Al partido.

#ErrejónEH",  nunezhuesca   i charge    and the rest i donate   to who   to the match    errejneh,positive,0.0
Maranjus,2019-10-16 02:07:28,,RT @pablocast13: Dice Errejón que siempre va a los plenos de la Asamblea de Madrid. Aquí le vemos trabajando por todos los madrileños. #Err…,     errejn says that he always goes to the plenary sessions of the madrid assembly  here we see him working for all of madrid    err    ,positive,0.0
Maranjus,2019-10-16 02:07:11,,"RT @MariaJamardoC: ""En Venezuela algunas libertades se respetan porque la oposición da ruedas de prensa y eso en las dictaduras no pasa. Pe…",  mariajamardoc   quot in venezuela some freedoms are respected because the opposition gives press conferences and that in dictatorships does not happen  pe    ,positive,0.6486
Maranjus,2019-10-16 02:06:36,,"RT @opogelas: #ErrejonEH 
-¿Te parece que Maduro es un dictador?
- Bueno, algunas libertades se respetan.

Agarraos...",  opogelas   errejoneh   do you think maduro is a dictator    well  some freedoms are respected  hold on    ,positive,0.7506
Maranjus,2019-10-16 02:05:37,,"RT @em_martinez7: No, Errejón no, la derecha no se ha apropiado de la idea de España, sois la izquierda los que una y otra vez renegáis de…",   em   no  errejn no  the right has not appropriated the idea of spain  it is the left that you again and again deny,positive,-0.7003
Maranjus,2019-10-16 02:05:09,,"RT @agvalledor1: Pues nada, que se acabó el hormiguero #ErrejonEH y se le olvidó a Motos preguntarle por su beca. Y termina diciendo que se…",     well  nothing  that the anthill  errejoneh is over and motos forgot to ask about his scholarship  and he ends up saying that he,positive,0.2732
Daniloncamp,2019-10-16 02:04:29,,"RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
Maranjus,2019-10-16 02:03:33,,"RT @lechuzeta: #ErrejonEH
Qué ha producido Ud? Patatas? Metales? Muebles? Maquinaria? Insumos agropecuarios? Fertilizantes? Ha ordeñado? Ha…",  lechuzeta   errejoneh what have you produced  potatoes  metals  furniture  machinery  agricultural inputs  fertilizers  have you milked  he has,positive,0.0
Maranjus,2019-10-16 02:03:09,,RT @camba_pablo: ¿Le han preguntado a #ErrejonEH si es comunista? https://t.co/RJZiYVGuDx,  camba pablo  have you asked  errejoneh if you are a communist     t co rjziyvgudx,positive,0.0
Maranjus,2019-10-16 02:01:50,,"RT @Gistasalagon: #ErrejonEH No voy a decirle a Pablo Motos como hacer su programa, porque es suyo, pero estaría bien que hablase de todos…",  gistasalagon   errejoneh i am not going to tell pablo motos how to do his program  because it is his  but it would be nice to talk about everyone    ,positive,0.5719
LuzMagre,2019-10-16 02:01:33,,"Errejón, responder sí o no es muy fácil, a menos que no quieras. No des vueltas a las preguntas. Pablo no le insist… https://t.co/TOUXD2zMmT",errejn  answering yes or no is very easy  unless you don   t want to  don   t turn to the questions  pablo does not insist    t co ,positive,0.6115
Maranjus,2019-10-16 02:00:53,,"RT @yedzenia: Venezuela está en una situación que yo no desearía para mi país, dice @ierrejon. Claro, para tu país no, pero bien que sigues…",  yedzenia  venezuela is in a situation that i would not want for my country  says  ierrejon  of course  not for your country  but good that you continue    ,positive,0.5774
hypatiascorner,2019-10-16 02:00:34,"Andalucia, Spain","RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
Maranjus,2019-10-16 02:00:19,,"RT @javid_81_: Acabo de poner el Hormiguero, por error, y veo que está Errejón y están riéndose y la gente aplaudiendo 😯😯 Igualito que con…",   javid    i just put the anthill  by mistake  and i see that errejn is and they are laughing and people clapping  just like with,positive,0.5106
Maranjus,2019-10-16 02:00:00,,"RT @Nomaguanto: ¿Habéis visto a Motos preguntar a Errejón si es chavista nada más empezar la entrevista?
Yo tampoco.
#ErrejonEH",  nomaguanto  have you seen motos ask errejn if it   s chavista right after the interview  me neither   errejoneh,positive,0.0
Maranjus,2019-10-16 01:59:31,,RT @LuisMD1799: ¿Soy el único que tiene la sensación de que ni el propio Errejón se cree lo que él mismo dice? #ErrejonEH,     am i the only one who has the feeling that not even errejn himself believes what he says   errejoneh,positive,0.128
JudithVV28,2019-10-16 01:59:22,,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
